filename,pool_origin,has_frontmatter,has_url,platform,format,date,creator,size_bytes,is_source,category,suspected_duplicate_of
research-notebooks/07-economic-reckoning-saas-labor-society/20260203-x_article-the_ai_revolution_will_break_people_long_before_it_breaks_jobs-@vraserx.md,pool_b_sources,true,true,x,article,20260203,VraserX e/acc (@VraserX),5048,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260204-x_article-death_of_software_nah-@stevesi.md,pool_b_sources,true,true,x,article,20260204,Steven Sinofsky (@stevesi),14918,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260204-x_article-how_to_win_when_everyone_has_ai-@aibreakfast.md,pool_b_sources,true,true,x,article,20260204,AI Breakfast (@AiBreakfast),6008,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260204-x_article-saas_is_dead_agents_killed_it-@davidondrej1.md,pool_b_sources,true,true,x,article,20260204,David Ondrej (@DavidOndrej1),9413,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260204-x_article-the_agent_will_eat_your_system_of_record-@zain_hoda.md,pool_b_sources,true,true,x,article,20260204,Zain Hoda (@zain_hoda),6423,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260204-x_article-the_crumbling_workflow_moat_aggregation_theory_final_chapter-@nicbstme.md,pool_b_sources,true,true,x,article,20260204,Nicolas Bustamante (@nicbstme),18129,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260204-x_thread-last_year_it_was_obvious_that-@pzakin.md,pool_b_sources,true,true,x,thread,20260204,Peter Zakin (@pzakin),703,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260205-x_article-ai_caused_unemployment_may_never_come-@misraetel.md,pool_b_sources,true,true,x,article,20260205,Dr. Mike Israetel (@misraetel),3615,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260205-x_article-cowork_and_openclaw_showed_us_the_first_practical_agi-@danielmiessler.md,pool_b_sources,true,true,x,article,20260205,Daniel Miessler (@DanielMiessler),8712,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260205-x_article-theres_not_enough_money_in_the_world-@plur_daddy.md,pool_b_sources,true,true,x,article,20260205,plur daddy (@plur_daddy),6645,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260205-x_thread-software_development_is_undergoing_a-@gdb.md,pool_b_sources,true,true,x,thread,20260205,Greg Brockman (@gdb),4405,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260205-x_thread-software_development_is_undergoing_a_renaissance-@gdb.md,pool_b_sources,true,true,x,thread,20260205,Greg Brockman (@gdb),4323,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260206-x_article-ai_business_ideas_nobody_is_building_yet-@zephyr_hg.md,pool_b_sources,true,true,x,article,20260206,Zephyr (@Zephyr_hg),5454,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260206-x_article-end_game_play-@willmanidis.md,pool_b_sources,true,true,x,article,20260206,Will Manidis,10969,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260206-x_article-the_coming_corporate_war_for_compute-@midnight_captl.md,pool_b_sources,true,true,x,article,20260206,Midnight Capital LLC (@Midnight_Captl),4733,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260206-x_article-the_unreasonable_effectiveness_of_centralizing_the_ai_heartbeat-@latentspacepod.md,pool_b_sources,true,true,x,article,20260206,Latent.Space (@latentspacepod),7959,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260208-x_article-the_attention_economy_will_be_the_largest_market_in_a_post_labor_society-@vraserx.md,pool_b_sources,true,true,x,article,20260208,VraserX e/acc (@VraserX),8615,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260210-x_article-ai_for_enterprise_finance-@vasuman.md,pool_b_sources,true,true,x,article,20260210,vas (@vasuman),20313,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260210-x_article-something_big_is_happening-@mattshumer_.md,pool_b_sources,true,true,x,article,20260210,Matt Shumer (@mattshumer_),28327,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260211-x_article-abundance_or_collapse_the_fork_in_the_road_for_ai_robotics_and_civilization-@farzyness.md,pool_b_sources,true,true,x,article,20260211,Farzad (@farzyness),37063,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260211-x_article-tool_shaped_objects-@willmanidis.md,pool_b_sources,true,true,x,article,20260211,Will Manidis (@WillManidis),10739,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260212-x_article-21_actions_you_can_take_now_if_you_believe_in_ai_acceleration-@intern.md,pool_b_sources,true,true,x,article,20260212,intern (@intern),4878,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260212-x_article-on_apis-@rauchg.md,pool_b_sources,true,true,x,article,20260212,Guillermo Rauch (@rauchg),2430,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260212-x_article-the_tool_isnt_the_work-@rryssf_.md,pool_b_sources,true,true,x,article,20260212,Robert Youssef (@rryssf_),12650,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260213-x_article-ai_155_welcome_to_recursive_self_improvement-@thezvi.md,pool_b_sources,true,true,x,article,20260213,Zvi Mowshowitz (@TheZvi),83292,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260213-x_article-how_ai_will_crush_the_middle_60_percent_of_the_population-@farzyness.md,pool_b_sources,true,true,x,article,20260213,Farzad (@farzyness),29845,true,source,
research-notebooks/07-economic-reckoning-saas-labor-society/20260213-x_article-the_machines_are_the_only_democracy_you_have_left-@daveshapi.md,pool_b_sources,true,true,x,article,20260213,David Shapiro (@DaveShapi),46642,true,source,
research-notebooks/08-vibe-coding-software-abundance/ 20260211-x_thread-reflecting_on_what_engineers_love-@bcherny.md,pool_b_sources,true,true,unknown,unknown,,Boris Cherny (@bcherny),7158,true,source,
research-notebooks/08-vibe-coding-software-abundance/20260114-x_thread-got_nerdsniped_into_finally_reading-@willccbb.md,pool_b_sources,true,true,x,thread,20260114,will brown (@willccbb),2347,true,source,
research-notebooks/08-vibe-coding-software-abundance/20260130-x_article-vibe_coding_is_dead_heres_what_comes_next-@prajwaltomar_.md,pool_b_sources,true,true,x,article,20260130,Prajwal Tomar (@PrajwalTomar_),8691,true,source,
research-notebooks/08-vibe-coding-software-abundance/20260201-x_article-dash_open_sourcing_openais_in_house_data_agent-@ashpreetbedi.md,pool_b_sources,true,true,x,article,20260201,Ashpreet Bedi (@ashpreetbedi),5373,true,source,
research-notebooks/08-vibe-coding-software-abundance/20260201-x_article-the_agentic_code_problem-@theo.md,pool_b_sources,true,true,x,article,20260201,Theo - t3.gg (@theo),4558,true,source,
research-notebooks/08-vibe-coding-software-abundance/20260201-x_article-what_makes_an_engineer_when_everyone_can_vibe_code-@rohit4verse.md,pool_b_sources,true,true,x,article,20260201,Rohit (@rohit4verse),8466,true,source,
research-notebooks/08-vibe-coding-software-abundance/20260202-x_thread-im_fairly_confident_were_at_the_cusp-ashpreetbedi.md,pool_b_sources,true,true,x,thread,20260202,Ashpreet Bedi (@ashpreetbedi),2479,true,source,
research-notebooks/08-vibe-coding-software-abundance/20260203-x_article-few_things_are_worth_building-@jobergum.md,pool_b_sources,true,true,x,article,20260203,Jo Kristian Bergum (@jobergum),4933,true,source,
research-notebooks/08-vibe-coding-software-abundance/20260203-x_article-how_i_made_claude_code_3x_faster-@aidenybai.md,pool_b_sources,true,true,x,article,20260203,Aiden Bai (@aidenybai),7807,true,source,
research-notebooks/08-vibe-coding-software-abundance/20260203-x_article-most_people_cant_vibe_code_heres_how_we_fix_that-@venturetwins.md,pool_b_sources,true,true,x,article,20260203,Justine Moore (@venturetwins),7912,true,source,
research-notebooks/08-vibe-coding-software-abundance/20260203-x_article-unbrowse_100x_faster_than_browser_automation-@getfoundry.md,pool_b_sources,true,true,x,article,20260203,Foundry (@getFoundry),6521,true,source,
research-notebooks/08-vibe-coding-software-abundance/20260204-x_article-everyone_can_code_now_thats_the_problem-@im_kevin_archer.md,pool_b_sources,true,true,x,article,20260204,Kevin (@IM_Kevin_Archer),4241,true,source,
research-notebooks/08-vibe-coding-software-abundance/20260205-x_article-ai_will_not_eat_ui-@aidenybai.md,pool_b_sources,true,true,x,article,20260205,Aiden Bai (@aidenybai),3248,true,source,
research-notebooks/08-vibe-coding-software-abundance/20260205-x_article-gpt_5_3_codex_are_we_becoming_the_bottleneck-@flavioAd.md,pool_b_sources,true,true,x,article,20260205,Flavio Adamo (@flavioAd),5529,true,source,
research-notebooks/08-vibe-coding-software-abundance/20260205-x_thread-my_bio_says_i_work_on-chrispainteryup.md,pool_b_sources,true,true,x,thread,20260205,Chris Painter (@ChrisPainterYup),3228,true,source,
research-notebooks/08-vibe-coding-software-abundance/20260207-x_article-shaping_0_1_with_claude_code-@rjs.md,pool_b_sources,true,true,x,article,20260207,Ryan Singer (@rjs),18944,true,source,
research-notebooks/08-vibe-coding-software-abundance/20260208-x_thread-compoung_engineering_is_how_you_make-@petergyang.md,pool_b_sources,true,true,x,thread,20260208,Peter Yang (@petergyang),2976,true,source,
research-notebooks/08-vibe-coding-software-abundance/20260211-x_article-the_future_of_engineering_self_driving_software-@nummanali.md,pool_b_sources,true,true,x,article,20260211,Numman Ali (@nummanali),11708,true,source,
research-notebooks/09-design-in-ai-era/20260116-x_article-the_complete_guide_lovable_for_slide_decks-@armanhezarkhani.md,pool_b_sources,true,true,x,article,20260116,Arman Hezarkhaki (@ArmanHezarkhani),22270,true,source,
research-notebooks/09-design-in-ai-era/20260202-x_article-the_new_design_process-@tomjohndesign.md,pool_b_sources,true,true,x,article,20260202,Tom Johnson (@tomjohndesign),13358,true,source,
research-notebooks/09-design-in-ai-era/20260203-x_article-my_ai_design_toolkit_what_actually_works_for_me_in_2026-@froessell.md,pool_b_sources,true,true,x,article,20260203,✌︎ frederik ✌︎ (@froessell),8693,true,source,
research-notebooks/09-design-in-ai-era/20260205-x_article-the_design_vibeshift-@pablostanley.md,pool_b_sources,true,true,x,article,20260205,Pablo Stanley (@pablostanley),8870,true,source,
research-notebooks/09-design-in-ai-era/20260205-x_thread-i_finally_fixed_my-@ridd_design.md,pool_b_sources,true,true,x,thread,20260205,@ridd_design,3435,true,source,20260205-x_thread-i_finally_fixed_my-@ridd_design.md
research-notebooks/09-design-in-ai-era/20260206-x_article-how_i_stopped_worrying_and_learned_to_love_the_terminal-@pablostanley.md,pool_b_sources,true,true,x,article,20260206,Pablo Stanley (@pablostanley),16258,true,source,
research-notebooks/09-design-in-ai-era/20260206-x_article-how_openclaw_codex_are_changing_the_way_i_work_as_a_designer-@mengto.md,pool_b_sources,true,true,x,article,20260206,Meng To (@MengTo),18440,true,source,
research-notebooks/09-design-in-ai-era/20260206-x_article-what_designers_are_missing_about_claude_code-@froessell.md,pool_b_sources,true,true,x,article,20260206,Frederik (@froessell),5035,true,source,
research-notebooks/09-design-in-ai-era/20260211-x_article-the_future_of_design_is_direct_design-@alexkehr.md,pool_b_sources,true,true,x,article,20260211,Alex Kehr (@alexkehr),4671,true,source,
research-notebooks/10-ai-engineering-roadmaps-architecture/20260109-x_article-the_2026_ai_engineer_roadmap-@rohit4verse.md,pool_b_sources,true,true,x,article,20260109,Rohit (@rohit4verse),12563,true,source,
research-notebooks/10-ai-engineering-roadmaps-architecture/20260201-x_thread-28_days_of_claude_api_day_1_prompt_caching-@adocomplete.md,pool_b_sources,true,true,x,thread,20260201,Ado (@adocomplete),1279,true,source,
research-notebooks/10-ai-engineering-roadmaps-architecture/20260202-x_article-ai_engineering_roadmap_2026-@manthanguptaa.md,pool_b_sources,true,true,x,article,20260202,Manthan Gupta (@manthanguptaa),7281,true,source,
research-notebooks/10-ai-engineering-roadmaps-architecture/20260202-x_thread-been_helping_bringing_the_codex-@dkundel.md,pool_b_sources,true,true,x,thread,20260202,dominik kundel (@dkundel),4871,true,source,
research-notebooks/10-ai-engineering-roadmaps-architecture/20260203-x_article-bro_i_want_to_become_an_ai_engineer_this_year_heres_what_not_to_do-@hesamation.md,pool_b_sources,true,true,x,article,20260203,ℏεsam (@Hesamation),6702,true,source,
research-notebooks/10-ai-engineering-roadmaps-architecture/20260203-x_thread-apple_has_released_an_mcp-@camsoft2000.md,pool_b_sources,true,true,x,thread,20260203,camsoft2000,2686,true,source,
research-notebooks/10-ai-engineering-roadmaps-architecture/20260205-x_thread-introducing_openai_frontier-@openai.md,pool_b_sources,true,true,x,thread,20260205,@OpenAI,2168,true,source,20260205-x_thread-introducing_openai_frontier-@openai.md
research-notebooks/10-ai-engineering-roadmaps-architecture/20260205-x_thread-meta_amazon_deepmind_published_comprehensive-rryssf_.md,pool_b_sources,true,true,x,thread,20260205,Robert Youssef (@rryssf_),5282,true,source,
research-notebooks/10-ai-engineering-roadmaps-architecture/20260206-x_thread-3_things_you_need_to_build-@alexfinn.md,pool_b_sources,true,true,x,thread,20260206,Alex Finn (@AlexFinn),2886,true,source,
research-notebooks/10-ai-engineering-roadmaps-architecture/20260206-x_thread-codex_or_claude_code_why-@DoktorMoose.md,pool_b_sources,true,true,x,thread,20260206,"Mustafa Akben, PhD (@DoktorMoose)",602,true,source,
research-notebooks/10-ai-engineering-roadmaps-architecture/20260206-x_thread-local_ai_today_is_mostly-@asadkkhaliq.md,pool_b_sources,true,true,x,thread,20260206,Asad Khaliq (@asadkkhaliq),2354,true,source,
research-notebooks/10-ai-engineering-roadmaps-architecture/20260208-x_article-how_to_be_a_100x_engineer_using_ai-@rohit4verse.md,pool_b_sources,true,true,x,article,20260208,Rohit (@rohit4verse),17299,true,source,
research-notebooks/10-ai-engineering-roadmaps-architecture/20260208-x_article-learning_backend_development_from_zero_to_advanced_using_first_principles-@shivambhadani_.md,pool_b_sources,true,true,x,article,20260208,Shivam Bhadani (@shivambhadani_),9774,true,source,
research-notebooks/10-ai-engineering-roadmaps-architecture/20260208-x_article-the_only_ai_agent_architecture_guide_youll_ever_need-@nickspiska_.md,pool_b_sources,true,true,x,article,20260208,Nick Spisak (@NickSpisak_),38671,true,source,
research-notebooks/10-ai-engineering-roadmaps-architecture/20260208-x_thread-most_devops_engineers_have_heard-@livingdevops.md,pool_b_sources,true,true,x,thread,20260208,Akhilesh Mishra (@livingdevops),2820,true,source,
research-notebooks/10-ai-engineering-roadmaps-architecture/20260210-x_article-local_maxima_the_most_important_ai_product_doesn_t_exist_yet-@mrvladimirx.md,pool_b_sources,true,true,x,article,20260210,Vladimir (@MrVladimirX),4252,true,source,
research-notebooks/10-ai-engineering-roadmaps-architecture/20260210-x_article-the_only_skills_that_matter_in_2026-@saboo_shubham_.md,pool_b_sources,true,true,x,article,20260210,Shubham Saboo (@Saboo_Shubham_),12368,true,source,
research-notebooks/10-ai-engineering-roadmaps-architecture/20260212-x_article-data_center_semiconductor_bottleneck_timeline_essential_knowledge_for_the_ai_era_you_must_study-@tesla_teslaway.md,pool_b_sources,true,true,x,article,20260212,스케치 (@Tesla_Teslaway),7705,true,source,
research-notebooks/10-ai-engineering-roadmaps-architecture/20260212-x_article-forge_scalable_agent_rl_framework_and_algorithm-@minimax_ai.md,pool_b_sources,true,true,x,article,20260212,MiniMax (official) (@MiniMax_AI),22542,true,source,
